track	rbp_name	chr	start	end	score	location
encRegTfbsClustered	RAD21	chr17	17799818	17800071	227	gene_body
encRegTfbsClustered	RBM22	chr17	17799929	17800175	626	gene_body
encRegTfbsClustered	POLR2G	chr17	17800316	17800960	128	gene_body
encRegTfbsClustered	POLR2A	chr17	17800338	17800898	166	gene_body
encRegTfbsClustered	AGO2	chr17	17800339	17801003	320	gene_body
encRegTfbsClustered	CTCF	chr17	17800646	17801112	533	gene_body
encRegTfbsClustered	RAD21	chr17	17800696	17800954	363	gene_body
encRegTfbsClustered	POLR2A	chr17	17801683	17802482	201	gene_body
encRegTfbsClustered	ZBTB33	chr17	17802302	17802758	297	gene_body
encRegTfbsClustered	POLR2A	chr17	17802904	17803468	45	gene_body
encRegTfbsClustered	RBM22	chr17	17803871	17804534	752	gene_body
encRegTfbsClustered	POLR2G	chr17	17805445	17806360	158	gene_body
encRegTfbsClustered	AGO2	chr17	17805457	17805745	373	gene_body
encRegTfbsClustered	ZBTB33	chr17	17805934	17806398	289	gene_body
encRegTfbsClustered	KDM1A	chr17	17805951	17806754	806	gene_body
encRegTfbsClustered	ZNF143	chr17	17805955	17806379	419	gene_body
encRegTfbsClustered	BCOR	chr17	17805966	17806396	455	gene_body
encRegTfbsClustered	ZMYM3	chr17	17805986	17806375	967	gene_body
encRegTfbsClustered	SMARCA5	chr17	17806000	17806440	466	gene_body
encRegTfbsClustered	RBM25	chr17	17806144	17806357	862	gene_body
encRegTfbsClustered	POLR2A	chr17	17806144	17808476	293	gene_body
encRegTfbsClustered	YY1	chr17	17806493	17807077	492	gene_body
encRegTfbsClustered	MAX	chr17	17806528	17807004	831	gene_body
encRegTfbsClustered	NR2F6	chr17	17806563	17807003	362	gene_body
encRegTfbsClustered	NR2F2	chr17	17806566	17807056	703	gene_body
encRegTfbsClustered	HNF4A	chr17	17806566	17807051	1000	gene_body
encRegTfbsClustered	RXRA	chr17	17806584	17807042	1000	gene_body
encRegTfbsClustered	JUND	chr17	17806584	17807004	535	gene_body
encRegTfbsClustered	HNRNPLL	chr17	17806587	17807187	134	gene_body
encRegTfbsClustered	RAD21	chr17	17806601	17807051	716	gene_body
encRegTfbsClustered	SP1	chr17	17806602	17807028	1000	gene_body
encRegTfbsClustered	TFAP4	chr17	17806608	17806978	179	gene_body
encRegTfbsClustered	REST	chr17	17806622	17807102	339	gene_body
encRegTfbsClustered	HNRNPL	chr17	17806633	17807123	394	gene_body
encRegTfbsClustered	EGR1	chr17	17806649	17807045	341	gene_body
encRegTfbsClustered	FOXA1	chr17	17806667	17807011	625	gene_body
encRegTfbsClustered	HNF4G	chr17	17806677	17806961	1000	gene_body
encRegTfbsClustered	FOXA2	chr17	17806679	17807176	406	gene_body
encRegTfbsClustered	POLR2G	chr17	17806756	17807004	132	gene_body
encRegTfbsClustered	ZFX	chr17	17807352	17807988	239	gene_body
encRegTfbsClustered	HNF4A	chr17	17807392	17807796	169	gene_body
encRegTfbsClustered	RXRA	chr17	17807408	17807852	194	gene_body
encRegTfbsClustered	POLR2G	chr17	17807476	17807794	112	gene_body
encRegTfbsClustered	BCL3	chr17	17807564	17808100	542	gene_body
encRegTfbsClustered	ELF1	chr17	17807795	17808215	267	gene_body
encRegTfbsClustered	KDM1A	chr17	17808569	17809102	1000	gene_body
encRegTfbsClustered	HDAC2	chr17	17808574	17809079	796	gene_body
encRegTfbsClustered	RXRA	chr17	17808575	17809019	120	gene_body
encRegTfbsClustered	CBX1	chr17	17808587	17809047	566	gene_body
encRegTfbsClustered	NFIB	chr17	17808638	17809018	72	gene_body
encRegTfbsClustered	ZMYM3	chr17	17808641	17809001	1000	gene_body
encRegTfbsClustered	CHD4	chr17	17808641	17809085	915	gene_body
encRegTfbsClustered	SMARCA5	chr17	17808654	17809070	917	gene_body
encRegTfbsClustered	BCOR	chr17	17808660	17809008	1000	gene_body
encRegTfbsClustered	RCOR1	chr17	17808678	17808928	742	gene_body
encRegTfbsClustered	RBM25	chr17	17808699	17808928	856	gene_body
encRegTfbsClustered	ZNF143	chr17	17808701	17809019	231	gene_body
encRegTfbsClustered	JUND	chr17	17808770	17809046	324	gene_body
encRegTfbsClustered	MAX	chr17	17808943	17809339	203	gene_body
encRegTfbsClustered	POLR2A	chr17	17808970	17809513	211	gene_body
encRegTfbsClustered	ZBTB7A	chr17	17808980	17809384	213	gene_body
encRegTfbsClustered	BHLHE40	chr17	17808994	17809601	229	gene_body
encRegTfbsClustered	MXI1	chr17	17808999	17809423	287	gene_body
encRegTfbsClustered	CBFB	chr17	17809077	17809557	881	gene_body
encRegTfbsClustered	EED	chr17	17809079	17809559	483	gene_body
encRegTfbsClustered	TBL1XR1	chr17	17809158	17809554	662	gene_body
encRegTfbsClustered	TCF12	chr17	17809158	17809498	1000	gene_body
encRegTfbsClustered	CREM	chr17	17809173	17809533	287	gene_body
encRegTfbsClustered	CTCF	chr17	17809193	17809473	67	gene_body
encRegTfbsClustered	PAX5	chr17	17809204	17809508	431	gene_body
encRegTfbsClustered	IRF4	chr17	17809207	17809523	528	gene_body
encRegTfbsClustered	RUNX3	chr17	17809213	17809499	1000	gene_body
encRegTfbsClustered	POU2F2	chr17	17809225	17809535	1000	gene_body
encRegTfbsClustered	RAD21	chr17	17809259	17809449	191	gene_body
encRegTfbsClustered	EZH2	chr17	17809378	17810711	267	gene_body
encRegTfbsClustered	POLR2G	chr17	17809478	17811301	659	3UTR_region
encRegTfbsClustered	AGO2	chr17	17809552	17811288	1000	3UTR_region
encRegTfbsClustered	RNF2	chr17	17809572	17810322	225	3UTR_region
encRegTfbsClustered	TAF1	chr17	17809598	17810399	355	3UTR_region
encRegTfbsClustered	POLR2A	chr17	17809637	17811310	490	3UTR_region
encRegTfbsClustered	PHF8	chr17	17809707	17810525	237	3UTR_region
encRegTfbsClustered	KDM4A	chr17	17809739	17810642	325	3UTR_region
encRegTfbsClustered	AGO1	chr17	17809763	17811026	1000	3UTR_region
encRegTfbsClustered	RBM25	chr17	17809849	17810209	233	3UTR_region
encRegTfbsClustered	ZBTB33	chr17	17809864	17810487	450	3UTR_region
encRegTfbsClustered	KDM1A	chr17	17809902	17810521	1000	3UTR_region
encRegTfbsClustered	CTCF	chr17	17809915	17811182	328	3UTR_region
encRegTfbsClustered	SIN3A	chr17	17809917	17810981	364	3UTR_region
encRegTfbsClustered	RBM22	chr17	17809927	17811265	1000	3UTR_region
encRegTfbsClustered	HNF4A	chr17	17809931	17810610	150	3UTR_region
encRegTfbsClustered	TBP	chr17	17809952	17810332	177	3UTR_region
encRegTfbsClustered	TAF7	chr17	17809958	17810294	463	3UTR_region
encRegTfbsClustered	SP1	chr17	17809971	17810633	1000	3UTR_region
encRegTfbsClustered	RAD21	chr17	17809985	17810225	205	3UTR_region
encRegTfbsClustered	RFX5	chr17	17809986	17810356	208	3UTR_region
encRegTfbsClustered	NANOG	chr17	17809991	17810231	259	3UTR_region
encRegTfbsClustered	NEUROD1	chr17	17809997	17810341	395	3UTR_region
encRegTfbsClustered	EP300	chr17	17809997	17810625	586	3UTR_region
encRegTfbsClustered	FUS	chr17	17810007	17810653	586	3UTR_region
encRegTfbsClustered	GABPA	chr17	17810008	17810352	393	3UTR_region
encRegTfbsClustered	SRSF4	chr17	17810013	17810489	790	3UTR_region
encRegTfbsClustered	JUND	chr17	17810013	17810681	1000	3UTR_region
encRegTfbsClustered	HNRNPL	chr17	17810023	17810499	489	3UTR_region
encRegTfbsClustered	MYC	chr17	17810041	17810311	673	3UTR_region
encRegTfbsClustered	EGR1	chr17	17810045	17810309	578	3UTR_region
encRegTfbsClustered	NR3C1	chr17	17810053	17810433	347	3UTR_region
encRegTfbsClustered	JUN	chr17	17810058	17810298	377	3UTR_region
encRegTfbsClustered	IKZF1	chr17	17810113	17810597	150	3UTR_region
encRegTfbsClustered	HDAC2	chr17	17810114	17810358	608	3UTR_region
encRegTfbsClustered	MAX	chr17	17810129	17810605	288	3UTR_region
encRegTfbsClustered	ZFX	chr17	17810151	17811093	446	3UTR_region
encRegTfbsClustered	RBFOX2	chr17	17810248	17811263	321	3UTR_region
encRegTfbsClustered	RXRA	chr17	17810261	17810725	192	3UTR_region
encRegTfbsClustered	ZBTB33	chr17	17810490	17811110	1000	3UTR_region
encRegTfbsClustered	FOSL2	chr17	17810502	17810762	188	3UTR_region
encRegTfbsClustered	EGR1	chr17	17810546	17810790	161	3UTR_region
encRegTfbsClustered	SMC3	chr17	17810562	17811092	101	3UTR_region
encRegTfbsClustered	RBM39	chr17	17810795	17811887	874	3UTR_region
encRegTfbsClustered	PML	chr17	17810811	17811311	219	3UTR_region
encRegTfbsClustered	JUND	chr17	17811410	17812154	360	3UTR_region
encRegTfbsClustered	TCF7L2	chr17	17811420	17812222	109	3UTR_region
encRegTfbsClustered	POLR2A	chr17	17811440	17813874	307	3UTR_region
